Link,Score,Comment
https://www.facebook.com/775440652528962_807644449308582,-0.75,"Felicitaciones a las ganadoras!!! 
Ojala la próxima se me de :-("
https://www.facebook.com/775440652528962_807644449308582,-0.75,:(
https://www.facebook.com/775440652528962_807644449308582,-0.75,"Grupete Gerardo Vale Nayr Tamii Agustín Alexis Leandro Pepi Ashley y Agus, tanto que queriamos volver a ir!!! No ganamos nada!! :("
https://www.facebook.com/375342123652_10152233774798653,-0.75,Ah man! :(
https://www.facebook.com/188365811216981_826078750779014,-0.75,Poor designs!  Terrible color selection
https://www.facebook.com/35549012897_10152757356847898,-0.75,"Gracias por escribir, no tengo idea de donde la joven compró loa bultos :("
https://www.facebook.com/107033059404746_507721582669223,-0.75,:(
https://www.facebook.com/188365811216981_838987229488166,-0.7,Ugly
https://www.facebook.com/188365811216981_826078750779014,-0.7,Ugly
https://www.facebook.com/178948428980140_360036390871342,-0.5,sorry could not help myself..
https://www.facebook.com/375342123652_10152233774798653,-0.375,That's a big shame :(
https://www.facebook.com/375342123652_10152325821883653,-0.25,that is soo sad...i was never able to go there...it's hard..no car...2 kids uff...
https://www.facebook.com/375342123652_10152233774798653,-0.25,Sad! :( Love this place!
https://www.facebook.com/188365811216981_842517209135168,-0.25,Small oven .... Hä ha 👍
https://www.facebook.com/107033059404746_507721582669223,-0.25,Noooo amigo :/
https://www.facebook.com/123934247621859_941937839154825,-0.25,Waiting for pic from airport landing!!!  YEAH!  Los cabos family has been missing her!
https://www.facebook.com/188365811216981_826078750779014,-0.21428571428571427,Too plain
https://www.facebook.com/263227010527719_10152202666465286,-0.18787878787878787,"It's a boring job, but can be fun. I live on my sailboat in San Francisco now. 
What up w/ U?  Still making babies?"
https://www.facebook.com/319987434735265_813186122082058,-0.125,Does anyone know who the other photographers at this event were? There was one dude also taking photos of guests by the jail cell without a backdrop.
https://www.facebook.com/385802558205071_220843758101555,-0.125,so beware of illegal connections...sa kulungan ka damputin..;)
https://www.facebook.com/123934247621859_951138461568096,-0.06481481481481483,"I wish your store was online! But when I finally get back down there, your store is on my list to visit!"
https://www.facebook.com/351817261565035_774814295931994,-0.033333333333333326,Great stuff! Sorry I missed this show [ crazy work shift ]
https://www.facebook.com/822048537810355_1053044668044073,0.0,Congratulations!
https://www.facebook.com/822048537810355_1041124445902762,0.0,I am personally doing every one of these in 2015.  Will you join me?
https://www.facebook.com/1383142078651877_1406303666335718,0.0,Que grandes que estan...
https://www.facebook.com/1383142078651877_1400673436898741,0.0,Hay que ir a estas cabinitas donde el Tio de Eder
https://www.facebook.com/1383142078651877_1383180131981405,0.0,Randall Chuto Ramirez estas son las de su hermanillo????
https://www.facebook.com/1383142078651877_1383160175316734,0.0,San Francisco de 27 de abril carretera a tamarindo
https://www.facebook.com/1383142078651877_1383160175316734,0.0,Seven bonitas sonde estan?
https://www.facebook.com/209089975901979_592584764219163,0.0,Donde es tia y en cuanto sale
https://www.facebook.com/757879470947409_758363040899052,0.0,$$$?
https://www.facebook.com/1391258044472893_1540538809544815,0.0,"Hermoso lugar y hermosa la gente!! ya llegamos bien somos los que fuimos con la moto, saludos a todos!!"
https://www.facebook.com/1391258044472893_1409894069275957,0.0,"Para esa fecha te puedo ofrecer el departamento que tiene capacidad hasta cinco personas,con servicio de wifi, tv por cable y estacionamiento cerrado, ademas estamos ubicados a diez minutos del centro y cinco de la terminal de ómnibus, con respecto a la tarifa si son tres personas te puedo hacer un precio de $390 diarios y si son cuatro $500, espero les sirva y gracias por consultar."
https://www.facebook.com/1391258044472893_1400940316837999,0.0,"Gracias Norma, la esperamos gustosos."
https://www.facebook.com/116341098396107_933257976704411,0.0,Que espectacular mis cabalgatas san Francisco como extraño montar a caballo y los hermosos paisajes de san fracisco y todo Los amoooo y extrañoooo como un verraco hermanita y cuñis
https://www.facebook.com/898561776862675_898565740195612,0.0,Hermoso lugar amiga. Decime  por privado costos.  Bs
https://www.facebook.com/212364498944688_392440947603708,0.0,Muy largo ?
https://www.facebook.com/212364498944688_392440947603708,0.0,Donde es eso?
https://www.facebook.com/212364498944688_392440947603708,0.0,Hoscar Horozco
https://www.facebook.com/212364498944688_389345681246568,0.0,Percebes! Qué rico!9
https://www.facebook.com/212364498944688_389345681246568,0.0,Hoscar Horozco
https://www.facebook.com/212364498944688_389221307925672,0.0,Muy lindo lugar tranquilo
https://www.facebook.com/212364498944688_389221307925672,0.0,Una belleza
https://www.facebook.com/212364498944688_373532512827885,0.0,"Cual, la que esta subida en el árbol?."
https://www.facebook.com/212364498944688_373532512827885,0.0,Hay que barbaro
https://www.facebook.com/212364498944688_373532512827885,0.0,Sí muy guapa jajaja
https://www.facebook.com/212364498944688_373532512827885,0.0,Guapa la modelo
https://www.facebook.com/212364498944688_360339410813862,0.0,Que cuesta un fin de semana para 4 personas
https://www.facebook.com/212364498944688_360339410813862,0.0,un dia bamos
https://www.facebook.com/212364498944688_360339410813862,0.0,Compás a ver si nos animamos a ir!

Taxi in Detroit

Positive Comments
https://www.facebook.com/227526647264443_882297801787321,1.0,Looks awesome!
https://www.facebook.com/171059101876_10152494546381877,1.0,Looks great!
https://www.facebook.com/171059101876_10152720314396877,1.0,Great work brother!
https://www.facebook.com/171059101876_10152813818636877,1.0,Awesome
https://www.facebook.com/171059101876_10153009719826877,1.0,That lynx is awesome
https://www.facebook.com/322910261175394_509973645802387,1.0,Awesome! They look beautiful!
https://www.facebook.com/322910261175394_521406924659059,1.0,Beautiful!!
https://www.facebook.com/322910261175394_521406924659059,1.0,Beautiful!
https://www.facebook.com/322910261175394_522963317836753,1.0,This bear looks happy!
https://www.facebook.com/322910261175394_613603072106110,1.0,Beautiful animal!
https://www.facebook.com/322910261175394_613603072106110,1.0,That's awesome Garrett!
https://www.facebook.com/322910261175394_613603072106110,1.0,Beautiful!
https://www.facebook.com/322910261175394_613603072106110,1.0,Awesome!
https://www.facebook.com/111290062217490_903801802966308,1.0,Great job!!!
https://www.facebook.com/111290062217490_918905471455941,1.0,Randy you never looked so good !!
https://www.facebook.com/357080594458208_361079130725021,1.0,Beautiful!!
https://www.facebook.com/357080594458208_410951485737785,1.0,Great idea!
https://www.facebook.com/357080594458208_421425528023714,1.0,Awesome job son.
https://www.facebook.com/127999113920528_590765990977169,1.0,Ha! That's awesome!
https://www.facebook.com/124995514209767_848850375157607,1.0,Did they replace the existing cabinetry or redesign everything? It's beautiful!
https://www.facebook.com/172693882811527_446891752058404,1.0,Beautiful!!  Can't wait to get mine ordered!!!
https://www.facebook.com/172693882811527_493161717431407,1.0,So proud of you! You work is beautiful!!
https://www.facebook.com/172693882811527_532379206842991,1.0,Beautiful!
https://www.facebook.com/172693882811527_532379206842991,1.0,Gorgeous!!!
https://www.facebook.com/113771628675827_795865020466481,1.0,This is beautiful!
https://www.facebook.com/113771628675827_808298212556495,1.0,Looks good!!
https://www.facebook.com/106540752758672_789442054468535,1.0,Jammie Mielke lol!!!
https://www.facebook.com/118528266278_10152092572921279,1.0,This was wonderful. Compliments to the chef.
https://www.facebook.com/118528266278_10152092576746279,1.0,Just had lunch.  Delicious as always.
https://www.facebook.com/171059101876_10152736691081877,0.9765625,Bucks bucks and more $$$$!!!
https://www.facebook.com/322910261175394_522963317836753,0.975,Very nice!
https://www.facebook.com/322910261175394_621096424690108,0.975,Very nice!
https://www.facebook.com/322910261175394_624442494355501,0.975,Very nice mounts!
https://www.facebook.com/337410076401035_548180058657368,0.975,Very nice!
https://www.facebook.com/113771628675827_736871566365827,0.975,Very nice!
https://www.facebook.com/113771628675827_771298372923146,0.975,Very nice!
https://www.facebook.com/113771628675827_881163918603257,0.975,Very nice!
https://www.facebook.com/227526647264443_625359384147832,0.9375,Looks really nice!!
https://www.facebook.com/111290062217490_716096985070125,0.9375,"I'm going to have to drop over one day and check out the cridders and catch up,  I still have hopes to do it with a buck of my own though!!"
https://www.facebook.com/227526647264443_625359384147832,0.9,PIcture doesn't do it justice.  Incredible taxidermy
https://www.facebook.com/227526647264443_625359384147832,0.9,Great job Marty and wonderful story in the poses!
https://www.facebook.com/322910261175394_627006010765816,0.9,"Welcome home, Chad!  You guys will make a great partnership."
https://www.facebook.com/172693882811527_532379206842991,0.9,"Great Work Monty, looks Beautiful!!!"
https://www.facebook.com/322910261175394_550297431770008,0.875,That looks really good!
https://www.facebook.com/322910261175394_558272834305801,0.875,Awww! What a good son you are!
https://www.facebook.com/172693882811527_532379206842991,0.875,Gorgeous!
https://www.facebook.com/322910261175394_513563865443365,0.85,"Looking good ""CUZ"" I'm proud of you!!"
https://www.facebook.com/357080594458208_361079130725021,0.85,Beautiful work.
https://www.facebook.com/124995514209767_834642963245015,0.85,Beautiful kitchen.
https://www.facebook.com/124995514209767_907128022663175,0.85,Beautiful
Negative Comments
https://www.facebook.com/322910261175394_577196429080108,-1.0,That's nasty
https://www.facebook.com/322910261175394_613603072106110,-0.5,I have a silly question...do you eat the meat?
https://www.facebook.com/171059101876_10152736691081877,-0.5,That was meant for Mark R Arnold! Sorry pal
https://www.facebook.com/171059101876_10152736691081877,-0.3125,Know what you mean
https://www.facebook.com/337410076401035_548180058657368,-0.25,"Redoing a small bath this summer,what is the price?"
https://www.facebook.com/227526647264443_623989330951504,-0.234375,It's a little beauty!
https://www.facebook.com/322910261175394_577196429080108,-0.22265625,"Were there any other abnormalities legs, teeth, etc.? Neat!! I've seen them screwed up in the antler department before but there's usually something else to go along with it. Wondering........."
https://www.facebook.com/322910261175394_577196429080108,-0.1953125,My nephew Tanner Rowden had a shot at him with his bow can't mistake that deer for any other!!
https://www.facebook.com/105743522799866_727778103929735,-0.16666666666666666,Less than $65.he said he should have parts on hand for it
https://www.facebook.com/322910261175394_608116115988139,-0.15555555555555559,"I ended up buying this deer and will be bringing it to all our upcoming shows. (Fargo sports show, DL sports show, & the SCI show down in Hinkley) Stop by one of these or just drop into the showroom to check it out."
https://www.facebook.com/357080594458208_420751841424416,-0.15,We get several on blanch lake over there on vacation and I allways think I should have at least one mounted
https://www.facebook.com/171059101876_10152736691081877,-0.1159090909090909,Your not nice Neal sucks you live in Montana I'm going to send you some poses of different forms
https://www.facebook.com/280171145353856_807910102579955,-0.1,"HI, this one is a year round monthly rental.  My current winter renter has bought a place, so it is under lease until May 15th...but he would like out sooner.   I have never done a yearly rental on this one.  I get $750 a month Sept - May, and $3000 month for June - August.  So year rent is $15,00 - Divided by 12 months = $1275 month."
https://www.facebook.com/322910261175394_577196429080108,-0.1,Tyler Pink
https://www.facebook.com/73608378264_10153616000978265,-0.0625,It will also be a disaster for the businesses and the insurance company. The only people who will benefit will be the morticians and the funeral homes due to the increase in deaths among the uninsured.
https://www.facebook.com/111290062217490_903801802966308,-0.05,How long
https://www.facebook.com/111290062217490_903801802966308,-0.05,"14"" long Jeremy Rodewald"
https://www.facebook.com/73608378264_10153615422333265,0.0,Thank you for being here
https://www.facebook.com/118528266278_10152531675161279,0.0,https://www.facebook.com/wahltrimmers
https://www.facebook.com/118528266278_10152485150816279,0.0,Bryan Clink
https://www.facebook.com/118528266278_10152472043516279,0.0,Shave the Date https://www.facebook.com/wahltrimmers
https://www.facebook.com/118528266278_10152076683596279,0.0,They are pesto eggs
https://www.facebook.com/118528266278_10152076683596279,0.0,Are these on their menu??
https://www.facebook.com/106540752758672_789442054468535,0.0,Haaaaaaaaaaahaaaa Teresa Lukity-Brimm
https://www.facebook.com/106540752758672_789442054468535,0.0,I can't wait Jessica Rhodes!
https://www.facebook.com/106540752758672_778342305578510,0.0,i am there tonight!
https://www.facebook.com/106540752758672_774726112606796,0.0,"Hello Chico from Dayon Urbana, Ohio"
https://www.facebook.com/106540752758672_772682276144513,0.0,will you guys be hosting anything this saturday the 31st. id like to make a reservation
https://www.facebook.com/106540752758672_772682276144513,0.0,NEE PHONE NUMBER PLEASE....YOU CAN LEAVE IT IN A MESSAFE
https://www.facebook.com/106540752758672_772682276144513,0.0,MESSAGE
https://www.facebook.com/106540752758672_772682276144513,0.0,NOT ON NEWS FEED
https://www.facebook.com/106540752758672_772682276144513,0.0,actually make that 11
https://www.facebook.com/106540752758672_772682276144513,0.0,done and done! thank you!!
https://www.facebook.com/113771628675827_886177734768542,0.0,Yes I am.
https://www.facebook.com/113771628675827_809195732466743,0.0,I'd like to enter my registration please 😀
https://www.facebook.com/113771628675827_808600105859639,0.0,"Please enter me in the drawing.  Steve told me he would,,,but I doubt he did!  Wish we could be there.  Ed"
https://www.facebook.com/253252104866700_257674577757786,0.0,And you also. Even tho its the 5th.
https://www.facebook.com/172693882811527_515751875172391,0.0,Watch the link: http://www.youtube.com/watch?v=rOPMyI1Zwic&feature=youtu.be
https://www.facebook.com/172693882811527_493161717431407,0.0,Monte = Awesomeness
https://www.facebook.com/172693882811527_491010007646578,0.0,Is that Granite or Laminate?
https://www.facebook.com/163420137019101_888740344487073,0.0,"Spanish Quartz Stone - Silestone Blanco Zeus, Material of the Week- http://www.mkwsurfaces.co.uk/material-of-the-week/silestone-blanco-zeus/?utm_source=Facebook&utm_medium=Social&utm_campaign=TM

#HomeDecor #quartzstone"
https://www.facebook.com/191235199598_10152035635983163,0.0,Ole Freddie!
https://www.facebook.com/191235199598_10151694371424599,0.0,"BYOB doors open at 8PM. NO GYM SHOES, WHITE TEES, BALL CAPS, JEANS. Costume or proper attire."
https://www.facebook.com/191235199598_10151694371354599,0.0,"BYOB doors open at 8PM. NO GYM SHOES, WHITE TEES, BALL CAPS, JEANS. Costume or proper attire."
https://www.facebook.com/191235199598_10151618975109599,0.0,Proceeds from our Dancing for Survival event go the to American Cancer Society for cancer research.
https://www.facebook.com/304390088461_10152288379253462,0.0,I've always dreamed of working @ this hospital!
https://www.facebook.com/124995514209767_907128022663175,0.0,Yes!!!!!! 😮
https://www.facebook.com/127999113920528_603542413032860,0.0,Now that's a bathroom!
https://www.facebook.com/127999113920528_590765990977169,0.0,and Jeff.
https://www.facebook.com/280171145353856_807910102579955,0.0,"For a qualified renter, I would go for  $1200 a month"

Taxi in Oklahoma City

Positive Comments
https://www.facebook.com/288831801184003_743823132351532,1.0,That would be awesome and congrats on the harvest.
https://www.facebook.com/288831801184003_760050464062132,1.0,Looks good Jeff!!!
https://www.facebook.com/201936519930309_252754791515148,1.0,It looks awesome can't wait to put it up tonight!
https://www.facebook.com/810371608983522_818831528137530,1.0,Lol I like it!
https://www.facebook.com/810371608983522_818929434794406,1.0,"No problem, he should be he got a great deer!"
https://www.facebook.com/810371608983522_833004393386910,1.0,Lol yeah we went to school together!
https://www.facebook.com/142993642412822_808090112569835,1.0,Awesome!!
https://www.facebook.com/142993642412822_862915150420664,1.0,Awesome
https://www.facebook.com/142993642412822_863338623711650,1.0,Looks great!!!
https://www.facebook.com/51841143148_10153133955063149,1.0,Beautiful!!!!
https://www.facebook.com/51841143148_10153133955063149,1.0,Beautiful!
https://www.facebook.com/51841143148_10153133955063149,1.0,Beautiful!!!
https://www.facebook.com/51841143148_10153133955063149,1.0,Beautiful picture!
https://www.facebook.com/51841143148_10153133955063149,1.0,Awesome!!! I wanna go!!
https://www.facebook.com/51841143148_10153133959783149,1.0,Beautiful!!!!
https://www.facebook.com/51841143148_10153133959783149,1.0,Beautiful!
https://www.facebook.com/51841143148_10153133959783149,1.0,Beautiful!!!
https://www.facebook.com/51841143148_10153133959783149,1.0,Beautiful picture!
https://www.facebook.com/51841143148_10153133959783149,1.0,Awesome!!! I wanna go!!
https://www.facebook.com/51841143148_10153303332398149,1.0,I love bricktown! !!!
https://www.facebook.com/104344459631949_567231636642178,1.0,(Brian) Great website!
https://www.facebook.com/189379617822529_633420693418417,1.0,Looks great!!
https://www.facebook.com/189379617822529_650645171695969,1.0,Look beautiful!
https://www.facebook.com/189379617822529_661307280629758,1.0,It's beautiful!!!
https://www.facebook.com/189379617822529_661307280629758,1.0,"Beautiful work, Chris Cherry !!!!!"
https://www.facebook.com/189379617822529_673325606094592,1.0,"Beautiful work, Chris Cherry !!"
https://www.facebook.com/189379617822529_673326019427884,1.0,"Beautiful work, Chris Cherry !!"
https://www.facebook.com/189379617822529_689735384453614,1.0,Awesome work Chris Cherry
https://www.facebook.com/189379617822529_721840094576476,1.0,"Beautiful  work, Chris Cherry !!!!"
https://www.facebook.com/189379617822529_728460510581101,1.0,Great work once again!
https://www.facebook.com/189379617822529_733136893446796,1.0,Beautiful Work!!!
https://www.facebook.com/189379617822529_733136893446796,1.0,Looks awesome Chris Cherry!!
https://www.facebook.com/189379617822529_756713404422478,1.0,"Beautiful work, Chris !"
https://www.facebook.com/189379617822529_757105904383228,1.0,VERY impressive!
https://www.facebook.com/189379617822529_757105904383228,1.0,Beautiful work Chris!!
https://www.facebook.com/189379617822529_762729603820858,1.0,"Chris, that is an awesome build, a piece of art.  Where are you working?"
https://www.facebook.com/189379617822529_769886039771881,1.0,Beautiful work Chris  !!!
https://www.facebook.com/778426412222191_779284878803011,1.0,Beautiful!
https://www.facebook.com/778426412222191_779284878803011,1.0,Beautiful piece!
https://www.facebook.com/778426412222191_779284878803011,1.0,"Yeah, Shaun u did a great job!!"
https://www.facebook.com/778426412222191_784397768291722,1.0,Beautiful!!
https://www.facebook.com/778426412222191_784397768291722,1.0,Looks good Eric !!! I like it
https://www.facebook.com/778426412222191_795598193838346,1.0,Beautiful!
https://www.facebook.com/778426412222191_795598193838346,1.0,Beautiful Eric!
https://www.facebook.com/778426412222191_844454708952694,1.0,Looks beautiful !
https://www.facebook.com/121644657892453_576844315705816,1.0,This is awesome.
https://www.facebook.com/121644657892453_576844315705816,1.0,Beautiful!!
https://www.facebook.com/1439419102993158_1491125361155865,1.0,Beautiful work!
https://www.facebook.com/104254232974970_657365854330469,1.0,The carpenter was awesome! Neal Milette
https://www.facebook.com/104254232974970_714220035311717,1.0,Beautiful!!!
Negative Comments
https://www.facebook.com/148053428581859_791595544227641,-0.75,Crazy!
https://www.facebook.com/51841143148_10153136445973149,-0.75,Wish i would have known:(
https://www.facebook.com/51841143148_10153136445973149,-0.75,Wish we could :(
https://www.facebook.com/288831801184003_760050464062132,-0.5,Ill hit yall up when I mount another one.
https://www.facebook.com/121644657892453_832578740132371,-0.3125,Are u doing I mean
https://www.facebook.com/114954408633797_298471426948760,-0.25,Yesss! Shawn and I think Chris was his name not sure guy with the glasses.
https://www.facebook.com/189379617822529_774102176016934,-0.25,Usually I do. I have a source for factory built cabinets but seldom have a call for them.
https://www.facebook.com/142993642412822_755808861131294,-0.25,"Hi terry this is Vartan , you have my big Striper I got with Ron , the 50, 
I will send out the check today sorry for the delay"
https://www.facebook.com/697012997001668_781147348588232,-0.25,"Sorry, white tail buck"
https://www.facebook.com/148053428581859_723815857672277,-0.2,"Me and my family went there a few years ago, it's a blast. Here's a pic of Brady fixing to board up."
https://www.facebook.com/51841143148_10153303332398149,-0.19749999999999998,"Doesn't sound like a bad job to earn a a little  extra cash, but too far to commute....."
https://www.facebook.com/201936519930309_262712667186027,-0.16666666666666666,Probably slight less headache than the one we took together too...
https://www.facebook.com/142993642412822_788170154561831,-0.15555555555555559,when ever u come down here u think u can bring me some deer meat
https://www.facebook.com/697012997001668_781147348588232,-0.15,Turn around time average 6-9 months. Price lists and policies are hanging in my showroom.
https://www.facebook.com/142993642412822_863338623711650,-0.09375,Looks like booth got little larger over the years! Miss the show and the people.
https://www.facebook.com/189379617822529_756713404422478,-0.08333333333333333,Is mine next?  Pretty artsy photo from a mere carpenter (Sarcasm).
https://www.facebook.com/189379617822529_756713404422478,-0.056249999999999994,"If by mine you mean had a hand in absolutely every thing that went into this job, yes. But it's not at my house."
https://www.facebook.com/810371608983522_817772958243387,-0.03333333333333336,Sounds good as long as you can keep him cold until u get here!
https://www.facebook.com/142892312450110_461817757224229,0.0,Coffee bar*
https://www.facebook.com/148053428581859_791595544227641,0.0,Badass when he hit the flatbed the snow wave.
https://www.facebook.com/148053428581859_791595544227641,0.0,Weather is getting nicer out... can't wait for what this summer brings!!!
https://www.facebook.com/148053428581859_791595544227641,0.0,Brrrrrr!
https://www.facebook.com/148053428581859_791595544227641,0.0,Doug Donaldson
https://www.facebook.com/148053428581859_747984985255364,0.0,Chesica Wright
https://www.facebook.com/148053428581859_739478626106000,0.0,Joe Lynch
https://www.facebook.com/148053428581859_732196046834258,0.0,Off-road part open?
https://www.facebook.com/148053428581859_732196046834258,0.0,I wanna check it out..!!
https://www.facebook.com/628329493889318_732674190121514,0.0,Ooo. Like the fantasy brown. Do Debbie and Jesse have it and what level?! I could sell it!
https://www.facebook.com/104254232974970_827073567359696,0.0,Looks amaze!
https://www.facebook.com/104254232974970_795504587183261,0.0,Merry christmas to Suburban Cabinet Shop
https://www.facebook.com/104254232974970_766950980038622,0.0,Ha! You've measured a couple of those.
https://www.facebook.com/104254232974970_714220035311717,0.0,When do we move in?
https://www.facebook.com/104254232974970_714220035311717,0.0,Check this out Gaye McKinnis Owen 😉
https://www.facebook.com/104254232974970_624658604267861,0.0,You guys are magicians.
https://www.facebook.com/114954408633797_298471426948760,0.0,Purple shirt
https://www.facebook.com/114954408633797_298471426948760,0.0,Charn
https://www.facebook.com/127160467385245_419109171523705,0.0,Do you make fireplace surrounds?
https://www.facebook.com/127160467385245_411569688944320,0.0,I want!!!
https://www.facebook.com/137752193003320_386851181426752,0.0,about to celebrate years (now 2)
https://www.facebook.com/121644657892453_832578740132371,0.0,Home show??
https://www.facebook.com/189379617822529_782466221847196,0.0,What is it?
https://www.facebook.com/189379617822529_782466221847196,0.0,Would I call it a bending jig?
https://www.facebook.com/189379617822529_774102176016934,0.0,Is this ash?
https://www.facebook.com/189379617822529_774102176016934,0.0,Maple
https://www.facebook.com/189379617822529_774102176016934,0.0,Do you handcraft all of your cabinets?
https://www.facebook.com/189379617822529_773889029371582,0.0,Huummm.
https://www.facebook.com/189379617822529_771401182953700,0.0,Another Master Piece
https://www.facebook.com/189379617822529_762729603820858,0.0,Will you build my wife a Valentine's Day card?
https://www.facebook.com/189379617822529_762729603820858,0.0,"Rusty Willhoite, Leslie Cherry's Birthday comes 1st. It is the 13th."
https://www.facebook.com/189379617822529_756713404422478,0.0,Yours?
